ID_Pagamento;ID_Aluno;ID_Plano;Data_Pagamento;Forma_Pagamento;Desconto;Status
12446;460;1;2024-08-27;Pix;0.15;Pago
12447;496;1;2024-08-27;Dinheiro;0.0;Em atraso
12448;517;1;2024-08-27;Dinheiro;0.0;Pago
12449;545;2;2024-08-27;Boleto;0.1;Pago
12450;555;1;2024-08-27;Pix;0.15;Pago
12451;610;2;2024-08-27;Cartão;0.0;Pago
12452;615;1;2024-08-27;Cartão;0.0;Pago
12453;619;1;2024-08-27;Dinheiro;0.0;Pago
12454;660;1;2024-08-27;Boleto;0.1;Pago
12455;666;1;2024-08-27;Boleto;0.1;Pago
12456;668;3;2024-08-27;Boleto;0.1;Pago
12457;682;1;2024-08-27;Cartão;0.0;Pago
12458;692;1;2024-08-27;Dinheiro;0.0;Pago
12459;701;1;2024-08-27;Pix;0.15;Pago
12460;736;3;2024-08-27;Cartão;0.0;Pago
12461;783;2;2024-08-27;Pix;0.15;Pago
12462;879;1;2024-08-27;Dinheiro;0.0;Pago
12463;905;1;2024-08-27;Cartão;0.0;Pago
12464;925;2;2024-08-27;Pix;0.15;Pago
12465;930;1;2024-08-27;Cartão;0.0;Pago
12466;932;1;2024-08-27;Cartão;0.0;Pago
12467;955;1;2024-08-27;Boleto;0.1;Pago
12468;962;2;2024-08-27;Dinheiro;0.0;Pago
12469;964;1;2024-08-27;Boleto;0.1;Pago
12470;969;2;2024-08-27;Dinheiro;0.0;Pago
12471;980;1;2024-08-27;Dinheiro;0.0;Pago
12472;991;1;2024-08-27;Cartão;0.0;Pago
12473;2;1;2024-08-28;Dinheiro;0.0;Pago
12474;22;4;2024-08-28;Dinheiro;0.0;Pago
12475;41;1;2024-08-28;Pix;0.15;Pago
12476;57;1;2024-08-28;Boleto;0.1;Pago
12477;65;2;2024-08-28;Dinheiro;0.0;Pago
12478;72;1;2024-08-28;Pix;0.15;Pago
12479;74;1;2024-08-28;Boleto;0.1;Pago
12480;79;1;2024-08-28;Cartão;0.0;Pago
12481;107;1;2024-08-28;Boleto;0.1;Pago
12482;118;3;2024-08-28;Pix;0.15;Pago
12483;121;1;2024-08-28;Pix;0.15;Pago
12484;130;1;2024-08-28;Boleto;0.1;Pago
12485;136;1;2024-08-28;Cartão;0.0;Pago
12486;142;1;2024-08-28;Cartão;0.0;Pago
12487;149;1;2024-08-28;Boleto;0.1;Pago
12488;171;1;2024-08-28;Boleto;0.1;Pago
12489;213;1;2024-08-28;Dinheiro;0.0;Pago
12490;224;2;2024-08-28;Pix;0.15;Pago
12491;263;1;2024-08-28;Boleto;0.1;Pago
12492;288;2;2024-08-28;Boleto;0.1;Pago
12493;298;1;2024-08-28;Cartão;0.0;Pago
12494;308;1;2024-08-28;Pix;0.15;Em atraso
12495;310;3;2024-08-28;Pix;0.15;Pago
12496;323;2;2024-08-28;Dinheiro;0.0;Pago
12497;338;2;2024-08-28;Dinheiro;0.0;Pago
12498;352;1;2024-08-28;Cartão;0.0;Pago
12499;395;1;2024-08-28;Pix;0.15;Pago
12500;417;2;2024-08-28;Cartão;0.0;Pago
12501;442;1;2024-08-28;Pix;0.15;Pago
12502;462;2;2024-08-28;Pix;0.15;Pago
12503;481;1;2024-08-28;Boleto;0.1;Pago
12504;506;1;2024-08-28;Cartão;0.0;Pago
12505;514;1;2024-08-28;Cartão;0.0;Pago
12506;521;3;2024-08-28;Dinheiro;0.0;Pago
12507;522;1;2024-08-28;Boleto;0.1;Pago
12508;532;1;2024-08-28;Cartão;0.0;Pago
12509;535;1;2024-08-28;Pix;0.15;Pago
12510;579;1;2024-08-28;Boleto;0.1;Pago
12511;600;1;2024-08-28;Boleto;0.1;Pago
12512;605;1;2024-08-28;Boleto;0.1;Pago
12513;608;1;2024-08-28;Boleto;0.1;Em atraso
12514;616;1;2024-08-28;Boleto;0.1;Pago
12515;628;1;2024-08-28;Pix;0.15;Pago
12516;640;2;2024-08-28;Dinheiro;0.0;Pago
12517;661;2;2024-08-28;Dinheiro;0.0;Pago
12518;669;1;2024-08-28;Dinheiro;0.0;Pago
12519;671;1;2024-08-28;Dinheiro;0.0;Pago
12520;678;1;2024-08-28;Boleto;0.1;Pago
12521;747;4;2024-08-28;Dinheiro;0.0;Pago
12522;800;1;2024-08-28;Pix;0.15;Pago
12523;810;1;2024-08-28;Boleto;0.1;Pago
12524;819;1;2024-08-28;Cartão;0.0;Pago
12525;852;4;2024-08-28;Pix;0.15;Pago
12526;860;1;2024-08-28;Cartão;0.0;Pago
12527;904;3;2024-08-28;Pix;0.15;Pago
12528;928;1;2024-08-28;Dinheiro;0.0;Pago
12529;944;2;2024-08-28;Cartão;0.0;Pago
12530;974;1;2024-08-28;Dinheiro;0.0;Pago
12531;976;1;2024-08-28;Pix;0.15;Pago
12532;984;2;2024-08-28;Dinheiro;0.0;Pago
12533;18;1;2024-08-29;Dinheiro;0.0;Pago
12534;32;1;2024-08-29;Cartão;0.0;Pago
12535;63;1;2024-08-29;Pix;0.15;Pago
12536;92;3;2024-08-29;Boleto;0.1;Pago
12537;109;1;2024-08-29;Cartão;0.0;Pago
12538;129;1;2024-08-29;Boleto;0.1;Pago
12539;151;3;2024-08-29;Cartão;0.0;Pago
12540;165;1;2024-08-29;Dinheiro;0.0;Pago
12541;174;1;2024-08-29;Pix;0.15;Pago
12542;181;2;2024-08-29;Cartão;0.0;Pago
12543;192;1;2024-08-29;Cartão;0.0;Pago
12544;196;3;2024-08-29;Pix;0.15;Pago
12545;205;1;2024-08-29;Boleto;0.1;Em atraso
12546;210;3;2024-08-29;Cartão;0.0;Pago
12547;214;1;2024-08-29;Boleto;0.1;Pago
12548;216;2;2024-08-29;Boleto;0.1;Pago
12549;235;1;2024-08-29;Pix;0.15;Pago
12550;236;4;2024-08-29;Boleto;0.1;Pago
12551;239;2;2024-08-29;Boleto;0.1;Pago
12552;266;1;2024-08-29;Boleto;0.1;Pago
12553;297;1;2024-08-29;Boleto;0.1;Pago
12554;328;1;2024-08-29;Cartão;0.0;Pago
12555;374;2;2024-08-29;Pix;0.15;Pago
12556;426;1;2024-08-29;Pix;0.15;Pago
12557;430;3;2024-08-29;Boleto;0.1;Pago
12558;439;2;2024-08-29;Pix;0.15;Pago
12559;446;3;2024-08-29;Pix;0.15;Pago
12560;461;2;2024-08-29;Cartão;0.0;Pago
12561;501;1;2024-08-29;Pix;0.15;Pago
12562;502;1;2024-08-29;Dinheiro;0.0;Pago
12563;503;1;2024-08-29;Pix;0.15;Pago
12564;547;3;2024-08-29;Boleto;0.1;Pago
12565;558;1;2024-08-29;Cartão;0.0;Pago
12566;581;2;2024-08-29;Boleto;0.1;Pago
12567;611;3;2024-08-29;Cartão;0.0;Pago
12568;627;1;2024-08-29;Dinheiro;0.0;Pago
12569;642;1;2024-08-29;Boleto;0.1;Pago
12570;644;2;2024-08-29;Pix;0.15;Pago
12571;681;1;2024-08-29;Cartão;0.0;Em atraso
12572;698;2;2024-08-29;Pix;0.15;Pago
12573;718;1;2024-08-29;Boleto;0.1;Pago
12574;720;4;2024-08-29;Pix;0.15;Pago
12575;729;1;2024-08-29;Pix;0.15;Em atraso
12576;756;2;2024-08-29;Cartão;0.0;Pago
12577;781;1;2024-08-29;Dinheiro;0.0;Em atraso
12578;795;1;2024-08-29;Pix;0.15;Pago
12579;826;2;2024-08-29;Boleto;0.1;Pago
12580;832;1;2024-08-29;Pix;0.15;Pago
12581;845;1;2024-08-29;Cartão;0.0;Pago
12582;850;1;2024-08-29;Dinheiro;0.0;Pago
12583;856;1;2024-08-29;Boleto;0.1;Pago
12584;859;1;2024-08-29;Dinheiro;0.0;Pago
12585;943;2;2024-08-29;Pix;0.15;Pago
12586;947;1;2024-08-29;Pix;0.15;Pago
12587;963;2;2024-08-29;Cartão;0.0;Pago
12588;975;1;2024-08-29;Boleto;0.1;Pago
12589;977;1;2024-08-29;Cartão;0.0;Pago
12590;978;1;2024-08-29;Boleto;0.1;Pago
12591;982;1;2024-08-29;Dinheiro;0.0;Pago
12592;987;1;2024-08-29;Cartão;0.0;Pago
12593;5;2;2024-08-30;Dinheiro;0.0;Pago
12594;11;2;2024-08-30;Cartão;0.0;Pago
12595;35;2;2024-08-30;Dinheiro;0.0;Pago
12596;47;1;2024-08-30;Pix;0.15;Pago
12597;55;1;2024-08-30;Cartão;0.0;Pago
12598;81;1;2024-08-30;Boleto;0.1;Pago
12599;108;2;2024-08-30;Pix;0.15;Pago
12600;115;4;2024-08-30;Cartão;0.0;Pago
12601;120;1;2024-08-30;Pix;0.15;Pago
12602;185;1;2024-08-30;Cartão;0.0;Pago
12603;186;1;2024-08-30;Boleto;0.1;Pago
12604;203;2;2024-08-30;Cartão;0.0;Pago
12605;237;2;2024-08-30;Pix;0.15;Pago
12606;247;1;2024-08-30;Dinheiro;0.0;Pago
12607;296;1;2024-08-30;Cartão;0.0;Pago
12608;329;1;2024-08-30;Pix;0.15;Pago
12609;334;1;2024-08-30;Cartão;0.0;Pago
12610;369;1;2024-08-30;Boleto;0.1;Pago
12611;412;1;2024-08-30;Boleto;0.1;Pago
12612;437;1;2024-08-30;Dinheiro;0.0;Pago
12613;440;1;2024-08-30;Pix;0.15;Em atraso
12614;469;1;2024-08-30;Cartão;0.0;Pago
12615;479;3;2024-08-30;Dinheiro;0.0;Pago
12616;500;1;2024-08-30;Boleto;0.1;Pago
12617;507;1;2024-08-30;Boleto;0.1;Pago
12618;531;1;2024-08-30;Boleto;0.1;Pago
12619;552;1;2024-08-30;Boleto;0.1;Pago
12620;574;3;2024-08-30;Cartão;0.0;Pago
12621;598;1;2024-08-30;Boleto;0.1;Pago
12622;614;2;2024-08-30;Boleto;0.1;Pago
12623;641;1;2024-08-30;Dinheiro;0.0;Em atraso
12624;646;1;2024-08-30;Dinheiro;0.0;Pago
12625;657;1;2024-08-30;Cartão;0.0;Pago
12626;702;1;2024-08-30;Cartão;0.0;Pago
12627;711;1;2024-08-30;Pix;0.15;Pago
12628;725;1;2024-08-30;Boleto;0.1;Pago
12629;744;4;2024-08-30;Cartão;0.0;Pago
12630;773;2;2024-08-30;Pix;0.15;Pago
12631;775;1;2024-08-30;Cartão;0.0;Pago
12632;784;1;2024-08-30;Pix;0.15;Pago
12633;790;1;2024-08-30;Boleto;0.1;Pago
12634;798;1;2024-08-30;Boleto;0.1;Pago
12635;843;2;2024-08-30;Dinheiro;0.0;Pago
12636;854;1;2024-08-30;Cartão;0.0;Pago
12637;872;1;2024-08-30;Dinheiro;0.0;Pago
12638;882;1;2024-08-30;Boleto;0.1;Pago
12639;891;2;2024-08-30;Dinheiro;0.0;Pago
12640;916;1;2024-08-30;Pix;0.15;Pago
12641;917;1;2024-08-30;Boleto;0.1;Pago
12642;921;1;2024-08-30;Pix;0.15;Pago
12643;992;1;2024-08-30;Boleto;0.1;Pago
12644;9;1;2024-08-31;Cartão;0.0;Pago
12645;19;1;2024-08-31;Cartão;0.0;Pago
12646;37;2;2024-08-31;Dinheiro;0.0;Pago
12647;88;1;2024-08-31;Cartão;0.0;Pago
12648;110;1;2024-08-31;Boleto;0.1;Pago
12649;116;1;2024-08-31;Boleto;0.1;Pago
12650;129;1;2024-08-31;Cartão;0.0;Pago
12651;141;3;2024-08-31;Pix;0.15;Pago
12652;173;1;2024-08-31;Pix;0.15;Pago
12653;175;2;2024-08-31;Pix;0.15;Pago
12654;184;1;2024-08-31;Dinheiro;0.0;Pago
12655;190;1;2024-08-31;Boleto;0.1;Pago
12656;201;1;2024-08-31;Dinheiro;0.0;Pago
12657;242;1;2024-08-31;Boleto;0.1;Pago
12658;259;1;2024-08-31;Cartão;0.0;Pago
12659;279;1;2024-08-31;Dinheiro;0.0;Pago
12660;304;1;2024-08-31;Boleto;0.1;Pago
12661;327;2;2024-08-31;Boleto;0.1;Pago
12662;333;1;2024-08-31;Dinheiro;0.0;Pago
12663;411;2;2024-08-31;Dinheiro;0.0;Pago
12664;432;1;2024-08-31;Pix;0.15;Pago
12665;477;3;2024-08-31;Cartão;0.0;Pago
12666;489;1;2024-08-31;Cartão;0.0;Pago
12667;494;1;2024-08-31;Boleto;0.1;Pago
12668;518;1;2024-08-31;Pix;0.15;Pago
12669;530;1;2024-08-31;Dinheiro;0.0;Pago
12670;539;1;2024-08-31;Cartão;0.0;Pago
12671;557;2;2024-08-31;Pix;0.15;Pago
12672;587;2;2024-08-31;Pix;0.15;Pago
12673;609;1;2024-08-31;Boleto;0.1;Pago
12674;687;3;2024-08-31;Boleto;0.1;Pago
12675;690;2;2024-08-31;Boleto;0.1;Pago
12676;780;2;2024-08-31;Dinheiro;0.0;Pago
12677;787;1;2024-08-31;Boleto;0.1;Pago
12678;790;1;2024-08-31;Dinheiro;0.0;Pago
12679;821;3;2024-08-31;Boleto;0.1;Pago
12680;824;4;2024-08-31;Cartão;0.0;Pago
12681;825;1;2024-08-31;Cartão;0.0;Pago
12682;862;1;2024-08-31;Cartão;0.0;Pago
12683;869;2;2024-08-31;Boleto;0.1;Pago
12684;878;4;2024-08-31;Dinheiro;0.0;Pago
12685;886;1;2024-08-31;Dinheiro;0.0;Pago
12686;900;1;2024-08-31;Dinheiro;0.0;Pago
12687;918;1;2024-08-31;Dinheiro;0.0;Pago
12688;920;1;2024-08-31;Cartão;0.0;Pago
12689;938;3;2024-08-31;Boleto;0.1;Pago
12690;958;1;2024-08-31;Cartão;0.0;Pago
12691;999;1;2024-08-31;Boleto;0.1;Pago
12692;2;1;2024-09-25;Dinheiro;0.0;Pago
12693;3;3;2024-09-25;Cartão;0.0;Pago
12694;32;1;2024-09-25;Cartão;0.0;Pago
12695;42;3;2024-09-25;Boleto;0.1;Pago
12696;75;3;2024-09-25;Boleto;0.1;Em atraso
12697;172;4;2024-09-25;Boleto;0.1;Pago
12698;173;1;2024-09-25;Dinheiro;0.0;Pago
12699;180;3;2024-09-25;Cartão;0.0;Pago
12700;185;1;2024-09-25;Cartão;0.0;Pago
12701;191;1;2024-09-25;Pix;0.15;Pago
12702;207;3;2024-09-25;Boleto;0.1;Pago
12703;215;1;2024-09-25;Dinheiro;0.0;Pago
12704;228;1;2024-09-25;Dinheiro;0.0;Pago
12705;241;4;2024-09-25;Boleto;0.1;Pago
12706;266;1;2024-09-25;Boleto;0.1;Pago
12707;272;1;2024-09-25;Pix;0.15;Pago
12708;280;3;2024-09-25;Cartão;0.0;Pago
12709;284;3;2024-09-25;Pix;0.15;Pago
12710;289;2;2024-09-25;Dinheiro;0.0;Pago
12711;294;1;2024-09-25;Boleto;0.1;Pago
12712;333;1;2024-09-25;Pix;0.15;Pago
12713;344;2;2024-09-25;Dinheiro;0.0;Pago
12714;384;3;2024-09-25;Boleto;0.1;Pago
12715;391;3;2024-09-25;Dinheiro;0.0;Pago
12716;399;3;2024-09-25;Cartão;0.0;Pago
12717;405;2;2024-09-25;Boleto;0.1;Pago
12718;465;1;2024-09-25;Pix;0.15;Pago
12719;500;1;2024-09-25;Pix;0.15;Pago
12720;517;1;2024-09-25;Dinheiro;0.0;Pago
12721;524;3;2024-09-25;Dinheiro;0.0;Pago
12722;530;1;2024-09-25;Pix;0.15;Pago
12723;535;1;2024-09-25;Cartão;0.0;Pago
12724;546;2;2024-09-25;Boleto;0.1;Pago
12725;554;3;2024-09-25;Boleto;0.1;Em atraso
12726;556;2;2024-09-25;Pix;0.15;Pago
12727;572;2;2024-09-25;Cartão;0.0;Pago
12728;576;2;2024-09-25;Pix;0.15;Pago
12729;579;1;2024-09-25;Boleto;0.1;Pago
12730;589;2;2024-09-25;Cartão;0.0;Pago
12731;608;1;2024-09-25;Pix;0.15;Pago
12732;620;1;2024-09-25;Pix;0.15;Pago
12733;627;1;2024-09-25;Dinheiro;0.0;Pago
12734;649;1;2024-09-25;Boleto;0.1;Pago
12735;664;2;2024-09-25;Cartão;0.0;Pago
12736;666;1;2024-09-25;Dinheiro;0.0;Pago
12737;680;2;2024-09-25;Cartão;0.0;Pago
12738;691;3;2024-09-25;Cartão;0.0;Pago
12739;692;1;2024-09-25;Cartão;0.0;Pago
12740;725;1;2024-09-25;Pix;0.15;Pago
12741;729;1;2024-09-25;Pix;0.15;Pago
12742;768;2;2024-09-25;Boleto;0.1;Pago
12743;791;1;2024-09-25;Cartão;0.0;Pago
12744;800;1;2024-09-25;Dinheiro;0.0;Pago
12745;831;2;2024-09-25;Boleto;0.1;Em atraso
12746;871;1;2024-09-25;Boleto;0.1;Pago
12747;886;1;2024-09-25;Pix;0.15;Pago
12748;892;1;2024-09-25;Cartão;0.0;Pago
12749;894;2;2024-09-25;Pix;0.15;Pago
12750;930;1;2024-09-25;Cartão;0.0;Pago
12751;19;1;2024-09-26;Cartão;0.0;Pago
12752;31;4;2024-09-26;Cartão;0.0;Pago
12753;47;1;2024-09-26;Dinheiro;0.0;Pago
12754;69;1;2024-09-26;Cartão;0.0;Pago
12755;71;2;2024-09-26;Pix;0.15;Pago
12756;79;1;2024-09-26;Cartão;0.0;Pago
12757;81;1;2024-09-26;Dinheiro;0.0;Pago
12758;84;4;2024-09-26;Boleto;0.1;Pago
12759;98;2;2024-09-26;Boleto;0.1;Pago
12760;99;2;2024-09-26;Dinheiro;0.0;Em atraso
12761;116;1;2024-09-26;Pix;0.15;Pago
12762;128;4;2024-09-26;Cartão;0.0;Pago
12763;136;1;2024-09-26;Boleto;0.1;Pago
12764;140;1;2024-09-26;Dinheiro;0.0;Pago
12765;213;1;2024-09-26;Cartão;0.0;Pago
12766;235;1;2024-09-26;Dinheiro;0.0;Pago
12767;238;1;2024-09-26;Boleto;0.1;Pago
12768;243;1;2024-09-26;Dinheiro;0.0;Pago
12769;267;2;2024-09-26;Cartão;0.0;Pago
12770;281;2;2024-09-26;Dinheiro;0.0;Pago
12771;293;1;2024-09-26;Cartão;0.0;Pago
12772;296;1;2024-09-26;Cartão;0.0;Pago
12773;302;2;2024-09-26;Dinheiro;0.0;Pago
12774;305;2;2024-09-26;Boleto;0.1;Pago
12775;308;1;2024-09-26;Boleto;0.1;Pago
12776;328;1;2024-09-26;Dinheiro;0.0;Pago
12777;329;1;2024-09-26;Boleto;0.1;Pago
12778;330;2;2024-09-26;Cartão;0.0;Pago
12779;363;2;2024-09-26;Cartão;0.0;Pago
12780;387;3;2024-09-26;Pix;0.15;Pago
12781;438;1;2024-09-26;Dinheiro;0.0;Pago
12782;458;2;2024-09-26;Cartão;0.0;Pago
12783;539;1;2024-09-26;Boleto;0.1;Pago
12784;550;1;2024-09-26;Boleto;0.1;Pago
12785;552;1;2024-09-26;Dinheiro;0.0;Pago
12786;566;1;2024-09-26;Cartão;0.0;Pago
12787;615;1;2024-09-26;Boleto;0.1;Pago
12788;626;3;2024-09-26;Boleto;0.1;Pago
12789;628;1;2024-09-26;Pix;0.15;Pago
12790;642;1;2024-09-26;Pix;0.15;Pago
12791;646;1;2024-09-26;Cartão;0.0;Pago
12792;663;2;2024-09-26;Boleto;0.1;Pago
12793;702;1;2024-09-26;Cartão;0.0;Pago
12794;718;1;2024-09-26;Boleto;0.1;Pago
12795;723;3;2024-09-26;Pix;0.15;Pago
12796;746;2;2024-09-26;Dinheiro;0.0;Pago
12797;781;1;2024-09-26;Dinheiro;0.0;Pago
12798;787;1;2024-09-26;Boleto;0.1;Pago
12799;790;1;2024-09-26;Pix;0.15;Pago
12800;825;1;2024-09-26;Cartão;0.0;Pago
12801;830;2;2024-09-26;Cartão;0.0;Pago
12802;850;1;2024-09-26;Dinheiro;0.0;Pago
12803;854;1;2024-09-26;Pix;0.15;Pago
12804;860;1;2024-09-26;Dinheiro;0.0;Pago
12805;900;1;2024-09-26;Cartão;0.0;Pago
12806;928;1;2024-09-26;Pix;0.15;Pago
12807;945;1;2024-09-26;Boleto;0.1;Pago
12808;947;1;2024-09-26;Dinheiro;0.0;Pago
12809;951;2;2024-09-26;Cartão;0.0;Pago
12810;958;1;2024-09-26;Pix;0.15;Pago
12811;966;1;2024-09-26;Cartão;0.0;Pago
12812;975;1;2024-09-26;Pix;0.15;Pago
12813;982;1;2024-09-26;Pix;0.15;Pago
12814;994;1;2024-09-26;Dinheiro;0.0;Pago
12815;999;1;2024-09-26;Cartão;0.0;Pago
12816;18;1;2024-09-27;Dinheiro;0.0;Pago
12817;33;1;2024-09-27;Dinheiro;0.0;Pago
12818;38;1;2024-09-27;Pix;0.15;Pago
12819;57;1;2024-09-27;Pix;0.15;Pago
12820;97;2;2024-09-27;Cartão;0.0;Pago
12821;109;1;2024-09-27;Cartão;0.0;Pago
12822;120;1;2024-09-27;Cartão;0.0;Em atraso
12823;121;1;2024-09-27;Boleto;0.1;Pago
12824;130;1;2024-09-27;Pix;0.15;Pago
12825;155;2;2024-09-27;Pix;0.15;Pago
12826;156;3;2024-09-27;Pix;0.15;Pago
12827;164;3;2024-09-27;Pix;0.15;Pago
12828;167;3;2024-09-27;Boleto;0.1;Pago
12829;182;3;2024-09-27;Pix;0.15;Pago
12830;187;1;2024-09-27;Dinheiro;0.0;Pago
12831;188;2;2024-09-27;Dinheiro;0.0;Pago
12832;192;1;2024-09-27;Cartão;0.0;Pago
12833;193;1;2024-09-27;Cartão;0.0;Em atraso
12834;200;2;2024-09-27;Cartão;0.0;Pago
12835;262;2;2024-09-27;Boleto;0.1;Pago
12836;263;1;2024-09-27;Cartão;0.0;Em atraso
12837;287;2;2024-09-27;Dinheiro;0.0;Pago
12838;297;1;2024-09-27;Dinheiro;0.0;Pago
12839;304;1;2024-09-27;Cartão;0.0;Pago
12840;357;2;2024-09-27;Pix;0.15;Pago
12841;362;1;2024-09-27;Cartão;0.0;Em atraso
12842;429;3;2024-09-27;Cartão;0.0;Pago
12843;432;1;2024-09-27;Boleto;0.1;Pago
12844;442;1;2024-09-27;Pix;0.15;Pago
12845;460;1;2024-09-27;Cartão;0.0;Pago
12846;481;1;2024-09-27;Cartão;0.0;Pago
12847;506;1;2024-09-27;Boleto;0.1;Pago
12848;512;4;2024-09-27;Cartão;0.0;Pago
12849;519;1;2024-09-27;Pix;0.15;Pago
12850;527;1;2024-09-27;Pix;0.15;Pago
12851;532;1;2024-09-27;Pix;0.15;Pago
12852;569;4;2024-09-27;Boleto;0.1;Pago
12853;603;2;2024-09-27;Pix;0.15;Pago
12854;631;3;2024-09-27;Cartão;0.0;Em atraso
12855;641;1;2024-09-27;Boleto;0.1;Pago
12856;737;2;2024-09-27;Pix;0.15;Em atraso
12857;745;1;2024-09-27;Pix;0.15;Pago
12858;755;2;2024-09-27;Boleto;0.1;Pago
12859;784;1;2024-09-27;Boleto;0.1;Pago
12860;798;1;2024-09-27;Cartão;0.0;Pago
12861;801;2;2024-09-27;Dinheiro;0.0;Pago
12862;810;1;2024-09-27;Cartão;0.0;Pago
12863;823;4;2024-09-27;Dinheiro;0.0;Pago
12864;836;3;2024-09-27;Dinheiro;0.0;Pago
12865;856;1;2024-09-27;Boleto;0.1;Pago
12866;876;2;2024-09-27;Boleto;0.1;Pago
12867;916;1;2024-09-27;Boleto;0.1;Pago
12868;918;1;2024-09-27;Pix;0.15;Pago
12869;921;1;2024-09-27;Boleto;0.1;Pago
12870;959;2;2024-09-27;Dinheiro;0.0;Pago
12871;978;1;2024-09-27;Pix;0.15;Pago
12872;991;1;2024-09-27;Boleto;0.1;Pago
12873;41;1;2024-09-28;Cartão;0.0;Pago
12874;55;1;2024-09-28;Pix;0.15;Pago
12875;59;1;2024-09-28;Pix;0.15;Pago
12876;68;1;2024-09-28;Pix;0.15;Pago
12877;72;1;2024-09-28;Dinheiro;0.0;Pago
12878;74;1;2024-09-28;Boleto;0.1;Pago
12879;85;1;2024-09-28;Boleto;0.1;Pago
12880;110;1;2024-09-28;Cartão;0.0;Pago
12881;129;1;2024-09-28;Boleto;0.1;Pago
12882;157;2;2024-09-28;Boleto;0.1;Pago
12883;184;1;2024-09-28;Boleto;0.1;Pago
12884;190;1;2024-09-28;Dinheiro;0.0;Pago
12885;201;1;2024-09-28;Dinheiro;0.0;Pago
12886;214;1;2024-09-28;Boleto;0.1;Pago
12887;246;3;2024-09-28;Dinheiro;0.0;Pago
12888;247;1;2024-09-28;Cartão;0.0;Pago
12889;259;1;2024-09-28;Dinheiro;0.0;Pago
12890;276;1;2024-09-28;Cartão;0.0;Pago
12891;314;1;2024-09-28;Cartão;0.0;Pago
12892;318;1;2024-09-28;Boleto;0.1;Pago
12893;331;1;2024-09-28;Boleto;0.1;Pago
12894;334;1;2024-09-28;Pix;0.15;Pago
12895;366;1;2024-09-28;Dinheiro;0.0;Pago
12896;368;1;2024-09-28;Dinheiro;0.0;Pago
12897;369;1;2024-09-28;Pix;0.15;Pago
12898;394;1;2024-09-28;Pix;0.15;Pago
12899;400;3;2024-09-28;Pix;0.15;Pago
12900;401;1;2024-09-28;Pix;0.15;Pago
12901;404;1;2024-09-28;Boleto;0.1;Pago
12902;431;2;2024-09-28;Cartão;0.0;Pago
12903;437;1;2024-09-28;Pix;0.15;Pago
12904;440;1;2024-09-28;Pix;0.15;Pago
12905;445;1;2024-09-28;Dinheiro;0.0;Pago
12906;448;4;2024-09-28;Boleto;0.1;Pago
12907;453;2;2024-09-28;Pix;0.15;Pago
12908;469;1;2024-09-28;Pix;0.15;Pago
12909;484;3;2024-09-28;Pix;0.15;Pago
12910;502;1;2024-09-28;Dinheiro;0.0;Pago
12911;503;1;2024-09-28;Cartão;0.0;Pago
12912;514;1;2024-09-28;Pix;0.15;Pago
12913;522;1;2024-09-28;Cartão;0.0;Pago
12914;555;1;2024-09-28;Pix;0.15;Pago
12915;605;1;2024-09-28;Dinheiro;0.0;Pago
12916;616;1;2024-09-28;Cartão;0.0;Pago
12917;619;1;2024-09-28;Dinheiro;0.0;Pago
12918;634;4;2024-09-28;Pix;0.15;Pago
12919;655;2;2024-09-28;Pix;0.15;Pago
12920;669;1;2024-09-28;Boleto;0.1;Pago
12921;670;1;2024-09-28;Boleto;0.1;Pago
12922;671;1;2024-09-28;Pix;0.15;Pago
12923;673;4;2024-09-28;Dinheiro;0.0;Pago
12924;681;1;2024-09-28;Pix;0.15;Pago
12925;682;1;2024-09-28;Cartão;0.0;Pago
12926;689;2;2024-09-28;Dinheiro;0.0;Pago
12927;705;1;2024-09-28;Cartão;0.0;Pago
12928;803;1;2024-09-28;Cartão;0.0;Pago
12929;819;1;2024-09-28;Cartão;0.0;Pago
12930;842;1;2024-09-28;Boleto;0.1;Em atraso
12931;859;1;2024-09-28;Cartão;0.0;Pago
12932;917;1;2024-09-28;Cartão;0.0;Pago
12933;923;2;2024-09-28;Cartão;0.0;Pago
12934;932;1;2024-09-28;Cartão;0.0;Pago
12935;965;1;2024-09-28;Boleto;0.1;Pago
12936;974;1;2024-09-28;Dinheiro;0.0;Pago
12937;977;1;2024-09-28;Boleto;0.1;Pago
12938;997;2;2024-09-28;Cartão;0.0;Pago
12939;27;2;2024-09-29;Dinheiro;0.0;Pago
12940;53;2;2024-09-29;Boleto;0.1;Pago
12941;100;1;2024-09-29;Boleto;0.1;Pago
12942;101;1;2024-09-29;Dinheiro;0.0;Pago
12943;137;2;2024-09-29;Cartão;0.0;Pago
12944;149;1;2024-09-29;Cartão;0.0;Pago
12945;199;2;2024-09-29;Cartão;0.0;Pago
12946;226;1;2024-09-29;Dinheiro;0.0;Pago
12947;242;1;2024-09-29;Pix;0.15;Pago
12948;253;3;2024-09-29;Boleto;0.1;Pago
12949;254;1;2024-09-29;Dinheiro;0.0;Pago
12950;268;2;2024-09-29;Dinheiro;0.0;Pago
12951;271;1;2024-09-29;Dinheiro;0.0;Pago
12952;279;1;2024-09-29;Dinheiro;0.0;Pago
12953;306;1;2024-09-29;Boleto;0.1;Pago
12954;317;2;2024-09-29;Cartão;0.0;Pago
12955;326;2;2024-09-29;Dinheiro;0.0;Pago
12956;339;2;2024-09-29;Pix;0.15;Pago
